video_id, title,url, is_japanese_caption, has_checked_caption
CIG6I_SpYs4,The Forgotten Foundations Part 1 - The History of Sci Fi - Extra Sci Fi - #4,https://www.youtube.com/watch?v=CIG6I_SpYs4,false,false,
WeITe57qWjk,The Forgotten Foundations Part 2 - The History of Sci Fi - Extra Sci Fi - #5,https://www.youtube.com/watch?v=WeITe57qWjk,false,false,
FgCt0RFJskQ,ANNOUNCEMENT: A Dreamer's Tales by Lord Dunsany Available Now! - Extra Sci Fi,https://www.youtube.com/watch?v=FgCt0RFJskQ,false,false,
WumW5gIw9xs,Lord Dunsany - The History of Sci Fi - Extra Sci Fi - #6,https://www.youtube.com/watch?v=WumW5gIw9xs,false,false,
2CnS-ZNvRDs,Hugo Gernsback - Pulp! Amazing Stories - Extra Sci Fi,https://www.youtube.com/watch?v=2CnS-ZNvRDs,false,false,
8dnrcVZIK7M,Lovecraft & Howard - Pulp! Weird Tales - Extra Sci Fi,https://www.youtube.com/watch?v=8dnrcVZIK7M,false,false,
DdzjNmbHq4g,Comics and Hard-Boiled - Pulp! Noir - Extra Sci Fi,https://www.youtube.com/watch?v=DdzjNmbHq4g,false,false,
Ctpvd2VvukQ,John W. Campbell Reshapes Sci-Fi - Pulp! Astounding Stories - Extra Sci Fi,https://www.youtube.com/watch?v=Ctpvd2VvukQ,false,false,
_5TrCIgdEKQ,ANNOUNCEMENT: Next Season of Extra Sci Fi!,https://www.youtube.com/watch?v=_5TrCIgdEKQ,false,false,
174-Gch95uY,The Golden Age of Science Fiction - Modernity Begins - Extra Sci Fi,https://www.youtube.com/watch?v=174-Gch95uY,false,false,
RGdcmupG7aA,Isaac Asimov - Master of Science - Extra Sci Fi - #1,https://www.youtube.com/watch?v=RGdcmupG7aA,false,false,
3teiT--QGzo,Isaac Asimov - Laws of Robotics - Extra Sci Fi - #2,https://www.youtube.com/watch?v=3teiT--QGzo,false,false,
8OFg-lFmGJg,Isaac Asimov - Foundation & Empire - Extra Sci Fi - #3,https://www.youtube.com/watch?v=8OFg-lFmGJg,false,false,
XaWMe5nC9SA,Robert Heinlein - Rise - Extra Sci Fi - #1,https://www.youtube.com/watch?v=XaWMe5nC9SA,false,false,
p8AyxQ-J1no,Robert Heinlein - Highs and Lows - #2,https://www.youtube.com/watch?v=p8AyxQ-J1no,false,false,
bWIyzoqG-1Q,The History of Virtual Reality - A New Place to Call Home - Extra Sci Fi - #1,https://www.youtube.com/watch?v=bWIyzoqG-1Q,false,false,
fUraQf_kHSs,The History of Virtual Reality - Cyberpunk Anime and the Movies - Extra Sci Fi - #2,https://www.youtube.com/watch?v=fUraQf_kHSs,false,false,
e8LBmjc6Wz0,Arthur C. Clarke - Master of Science Fiction - Extra Sci Fi - #1,https://www.youtube.com/watch?v=e8LBmjc6Wz0,false,false,
lX1lMv0K6rE,Arthur C. Clarke - Beyond Human - Extra Sci Fi - #2,https://www.youtube.com/watch?v=lX1lMv0K6rE,false,false,
21Uyx0eJgIo,The True Frontier - Cordwainer Smith - Extra Sci Fi,https://www.youtube.com/watch?v=21Uyx0eJgIo,false,false,
DxUgQ5zYvWk,The True Frontier - Alfred Bester - Extra Sci Fi,https://www.youtube.com/watch?v=DxUgQ5zYvWk,false,false,
oUqd_3OKu-I,Tolkien and Herbert - The World Builders - Extra Sci Fi,https://www.youtube.com/watch?v=oUqd_3OKu-I,false,false,
yroB91bcr-4,Lord of the Rings: The Fellowship of the Ring - Extra Sci Fi - #1,https://www.youtube.com/watch?v=yroB91bcr-4,false,false,
itYfBiB3bmM,Lord of the Rings - The Two Towers - Extra Sci Fi - #2,https://www.youtube.com/watch?v=itYfBiB3bmM,false,false,
2t1Y2vIXW_o,Lord of the Rings - The Return of the King - Extra Sci Fi - #3,https://www.youtube.com/watch?v=2t1Y2vIXW_o,false,false,
BCTM9JoaKrg,Dune - Origins - Extra Sci Fi - #1,https://www.youtube.com/watch?v=BCTM9JoaKrg,false,false,
4NYO7aoOOmk,Dune - Plots and Plans - Extra Sci Fi - #2,https://www.youtube.com/watch?v=4NYO7aoOOmk,false,false,
qYY6gWn0CPI,Dune - Wandering in the Desert - Extra Sci Fi - #3,https://www.youtube.com/watch?v=qYY6gWn0CPI,false,false,
C6_5dKRudiY,Dune - Muad'dib - Extra Sci Fi - #4,https://www.youtube.com/watch?v=C6_5dKRudiY,false,false,
lb0VLDHD3eo,Brave New World - Dystopias and Apocalypses - Extra Sci Fi,https://www.youtube.com/watch?v=lb0VLDHD3eo,false,false,
FrKwpDoDkc4,1984 - Dystopias and Apocalypses - Extra Sci Fi,https://www.youtube.com/watch?v=FrKwpDoDkc4,false,false,
2hieycSRUeM,Earth Abides - Dystopias and Apocalypses - Extra Sci Fi,https://www.youtube.com/watch?v=2hieycSRUeM,false,false,
4b0SS8BKBbY,Fahrenheit 451 - Dystopias and Apocalypses - Extra Sci Fi,https://www.youtube.com/watch?v=4b0SS8BKBbY,false,false,
MS7-ybkZgIw,Player Piano - Dystopias and Apocalypses - Extra Sci Fi,https://www.youtube.com/watch?v=MS7-ybkZgIw,false,false,
TzGK9UTyf-8,A Canticle for Leibowitz - Dystopias and Apocalypses - Extra Sci Fi,https://www.youtube.com/watch?v=TzGK9UTyf-8,false,false,
hZi4V4lMtHw,A Clockwork Orange - Dystopias and Apocalypses - Extra Sci Fi,https://www.youtube.com/watch?v=hZi4V4lMtHw,false,false,
qOgyknV1YWc,Stand on Zanzibar - Futurism at its Best - Extra Sci Fi,https://www.youtube.com/watch?v=qOgyknV1YWc,false,false,
wrCxKfrrMBk,I Have No Mouth and I Must Scream - The End of the Apocalypse - Extra Sci Fi,https://www.youtube.com/watch?v=wrCxKfrrMBk,false,false,
sjNmGzWFvUw,Ray Bradbury - Grandfather of the New Wave - Extra Sci Fi,https://www.youtube.com/watch?v=sjNmGzWFvUw,false,false,
dd-min1iAms,Philip K. Dick - New Wave's Depressed Uncle - Extra Sci Fi,https://www.youtube.com/watch?v=dd-min1iAms,false,false,
STfZLOK7h6g,Harlan Ellison - Dangerous Visions - Extra Sci Fi,https://www.youtube.com/watch?v=STfZLOK7h6g,false,false,
05lOT2uSBFk,Samuel R. Delany - Dhalgren - Extra Sci Fi,https://www.youtube.com/watch?v=05lOT2uSBFk,false,false,
daiOl1ZVbr8,Roger Zelazny - The Chronicles of Amber - Extra Sci Fi,https://www.youtube.com/watch?v=daiOl1ZVbr8,false,false,
HJFBJsye2bc,Samuel R. Delany - Dhalgren - Extra Sci Fi,https://www.youtube.com/watch?v=HJFBJsye2bc,false,false,
z154OJCyIKs,J.G. Ballard - The Drown Worlds - Extra Sci Fi,https://www.youtube.com/watch?v=z154OJCyIKs,false,false,
WHr4Nc9skXA,Ursula K. Le Guin - The Left Hand of Darkness - Extra Sci Fi,https://www.youtube.com/watch?v=WHr4Nc9skXA,false,false,
1R1w2aj9Wzg,Star Wars - The Rise of Cyberpunk - Extra Sci Fi,https://www.youtube.com/watch?v=1R1w2aj9Wzg,false,false,
