video_id, title,url, is_japanese_caption, has_checked_caption
fXNQy9eKziQ,James Recommends - Mod Week! - Elder Scrolls: Oblivion - Nehrim: At Fate's Edge,https://www.youtube.com/watch?v=fXNQy9eKziQ,false,false,
2uSVq206BRE,James Recommends - Astral Towers - Card-Based Puzzle Game,https://www.youtube.com/watch?v=2uSVq206BRE,false,false,
UHa_FeuScXQ,James Recommends - Cloud Chamber - ARG-like Massively Multiplayer Story Game,https://www.youtube.com/watch?v=UHa_FeuScXQ,false,false,
9xR4NchPVJo,James Recommends - Perpetuum - Looking for a Game like EVE Online?,https://www.youtube.com/watch?v=9xR4NchPVJo,false,false,
ZB4_yIfgMv0,James Recommends - Counting Kingdom - Want a Good Educational Math Game?,https://www.youtube.com/watch?v=ZB4_yIfgMv0,false,false,
U8P_xX2JPX8,James Recommends - Ultima VII: The Black Gate - Discover the Original Open World CRPG,https://www.youtube.com/watch?v=U8P_xX2JPX8,false,false,
XpSA7MAQxlE,James Recommends - Analysis: Wasteland 2 - A New Old School Fallout Game?,https://www.youtube.com/watch?v=XpSA7MAQxlE,false,false,
4RYg84i6s_w,James Recommends - GoD Factory Wingmen - Want to Play a Multiplayer TIE Fighter?,https://www.youtube.com/watch?v=4RYg84i6s_w,false,false,
JZRQ3WNSmnk,James Recommends - The Vanishing of Ethan Carter - Want a Creepy Halloween Game?,https://www.youtube.com/watch?v=JZRQ3WNSmnk,false,false,
qtX6mYRROyg,James Recommends - World War I Games - Learn History While Playing Games,https://www.youtube.com/watch?v=qtX6mYRROyg,false,false,
_heDFjiyW_8,James Recommends - Pike and Shot - Try Your Hand at a Renaissance War Game,https://www.youtube.com/watch?v=_heDFjiyW_8,false,false,
mTToSu_Ekqo,James Recommends - This War of Mine - When State of Decay Meets Papers Please,https://www.youtube.com/watch?v=mTToSu_Ekqo,false,false,
xA6sVoEyb_A,James Recommends - Civilization: Beyond Earth & Endless Legend - Build a Civ in Space or Fantasy,https://www.youtube.com/watch?v=xA6sVoEyb_A,false,false,
IQVq7ledOjQ,James Recommends - Quest for Glory IV - So You Want to Be a Hero?,https://www.youtube.com/watch?v=IQVq7ledOjQ,false,false,
51lG-Ulvf2A,James Recommends - NEO Scavenger - When Old-School Fallout Meets Day Z,https://www.youtube.com/watch?v=51lG-Ulvf2A,false,false,
QSl9upipJGY,James Recommends - TV: Black Mirror - Twilight Zone for the 21st Century,https://www.youtube.com/watch?v=QSl9upipJGY,false,false,
L4BEEK5FdFg,James Recommends - Never Alone - If Limbo or Trine Taught Native Alaskan Folklore,https://www.youtube.com/watch?v=L4BEEK5FdFg,false,false,
WImTfsHsCMk,James Recommends - The Talos Principle - Portal and The Stanley Parable's Beautiful Lovechild,https://www.youtube.com/watch?v=WImTfsHsCMk,false,false,
jhXM0STc6lY,James Recommends - Anno Series (Dawn of Discovery) - City-Building Games Across the Ages,https://www.youtube.com/watch?v=jhXM0STc6lY,false,false,
8xNm7r9cjlE,James Recommends - Crowntakers - Ever Wished King's Bounty were a Roguelike?,https://www.youtube.com/watch?v=8xNm7r9cjlE,false,false,
Vgy3O7k6z5A,James Recommends - Lords of Xulima - Do You Miss RPGs with Depth and Difficulty?,https://www.youtube.com/watch?v=Vgy3O7k6z5A,false,false,
-gZONTdxkR0,James Recommends - Darkest Dungeon - When Dungeon Crawling Takes a Mental Toll,https://www.youtube.com/watch?v=-gZONTdxkR0,false,false,
tU4S9SM48q4,James Recommends - Life is Strange - All the Awkward Poignancy of High School in Game Form,https://www.youtube.com/watch?v=tU4S9SM48q4,false,false,
osyQYIiMw0M,James Recommends - Sunless Sea - Gothic Horror Aboard a Steampunk Victorian Ship,https://www.youtube.com/watch?v=osyQYIiMw0M,false,false,
FSjU-7PA5QA,James Recommends - Apotheon - Greek Art Comes to Life as a Metroidvania Game,https://www.youtube.com/watch?v=FSjU-7PA5QA,false,false,
idye-4w-M9E,James Recommends - Cities: Skylines - A New Heir to the SimCity Legacy,https://www.youtube.com/watch?v=idye-4w-M9E,false,false,
9FU103w2EWg,James Recommends - Sine Rider - Enjoy Learning Math in Your Browser,https://www.youtube.com/watch?v=9FU103w2EWg,false,false,
l0ysYT-YRkg,James Recommends - Rocksmith 2014 - Learn Guitar from a Game,https://www.youtube.com/watch?v=l0ysYT-YRkg,false,false,
rN9fkvZPxKk,James Recommends - Decromancer - Turn-Based Strategy Meets CCG,https://www.youtube.com/watch?v=rN9fkvZPxKk,false,false,
xGv1wjt-NQQ,James Recommends - Deck Heroes - Run Cards through the Gauntlet,https://www.youtube.com/watch?v=xGv1wjt-NQQ,false,false,
NJ5syrwhU90,James Recommends - Hohokum - Relax and Flow Downstream,https://www.youtube.com/watch?v=NJ5syrwhU90,false,false,
RwGurR5TGPs,James Recommends - Warhammer 40000: Armageddon - A License for Wargaming,https://www.youtube.com/watch?v=RwGurR5TGPs,false,false,
hvfq89_j7iM,James Recommends - Ironcast - Puzzle Quest Meets Steampunk Mechs,https://www.youtube.com/watch?v=hvfq89_j7iM,false,false,
YHauJJRMl74,James Recommends - Rusty's Real Deal Baseball - Mini Games that Make F2P Fun,https://www.youtube.com/watch?v=YHauJJRMl74,false,false,
mPokovkI73M,Distant Star: Revenant Fleet - Promising yet Unpolished - James Recommends,https://www.youtube.com/watch?v=mPokovkI73M,false,false,
TNt-RaWSQAw,Tower of Guns - First Person Bullet Hell Playground - James Recommends,https://www.youtube.com/watch?v=TNt-RaWSQAw,false,false,
n4_eoQeLYlI,Order of Battle: Pacific - Can a Game Recreate Pearl Harbor? - James Recommends,https://www.youtube.com/watch?v=n4_eoQeLYlI,false,false,
0ZUHJCC3kM4,ARK: Survival Evolved - Live Long Enough to Master Dinosaurs - James Recommends,https://www.youtube.com/watch?v=0ZUHJCC3kM4,false,false,
pLJA-8upXOI,Pillars of Eternity - Get Drawn into a Fantasy World - James Recommends,https://www.youtube.com/watch?v=pLJA-8upXOI,false,false,
vDcJX5bKUK8,Total War: Attila - Looking at Features and Failures - James Recommends,https://www.youtube.com/watch?v=vDcJX5bKUK8,false,false,
x_C1X1kJMWM,Qvadriga - Tactical Chariot Racing - James Recommends,https://www.youtube.com/watch?v=x_C1X1kJMWM,false,false,
ZN8OZJFKJrs,Freedom Planet - Sonic with a Twist (Kick) - James Recommends,https://www.youtube.com/watch?v=ZN8OZJFKJrs,false,false,
nYx5IiSeN5E,Her Story - Uncover a Mystery Told in Video Clips - James Recommends,https://www.youtube.com/watch?v=nYx5IiSeN5E,false,false,
EjE7QomP1GI,Selfie: Sisters of the Amniotic Lens - Can You Ruin a Game with Gameplay? - James Recommends,https://www.youtube.com/watch?v=EjE7QomP1GI,false,false,
nEFqPTkmBXY,The Viceroy - Solve the Galaxy's Problems 4X Style - James Recommends,https://www.youtube.com/watch?v=nEFqPTkmBXY,false,false,
8ohGzxKDzNk,Card King: Dragon Wars - Exploring a Bad Patch - James Recommends,https://www.youtube.com/watch?v=8ohGzxKDzNk,false,false,
dyef4SLZvho,Luckslinger - Do You Feel Lucky Punk? - James Recommends,https://www.youtube.com/watch?v=dyef4SLZvho,false,false,
BQDvWqPxRNI,Special: PAX 2015 - Designers Talk: Minecraft,https://www.youtube.com/watch?v=BQDvWqPxRNI,false,false,
L7tsQ5O6J9c,Armello - Making a Digital Board Game Stand Out - James Recommends,https://www.youtube.com/watch?v=L7tsQ5O6J9c,false,false,
BuhLGGHeeXs,RymdResa - The Haunting Eternity of Space - James Recommends,https://www.youtube.com/watch?v=BuhLGGHeeXs,false,false,
FWiQULVR8oU,In Between - A Game About Grief - James Recommends,https://www.youtube.com/watch?v=FWiQULVR8oU,false,false,
IVFpWwBqtWo,Stray Cat Crossing - Adventure in Surreal Horror - James Recommends,https://www.youtube.com/watch?v=IVFpWwBqtWo,false,false,
TYW7H8PWvpA,The Black Watchmen - Is This Real Life or Fantasy? - James Recommends,https://www.youtube.com/watch?v=TYW7H8PWvpA,false,false,
